@relation mfccA2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,5.983383,6.07449,5.222132,4.742199,3.987458,4.060101,5.154662,5.325384,5.11405,5.460068,6.051154,6.49782,6.898233
0,5.856413,6.110322,5.221305,4.658979,4.184738,4.132102,5.343498,5.462941,5.078353,5.523793,6.292279,6.515232,6.792584
0,5.957779,6.098644,5.167978,4.701977,3.957411,3.87644,5.051366,5.257844,5.145364,5.615781,6.491609,6.719643,6.945827
0,5.979993,6.152291,5.172292,4.730221,3.902952,3.865572,4.517507,4.945079,5.233429,5.731423,6.634812,6.692554,6.891819
0,5.805448,5.933707,5.074094,4.585089,3.86139,3.813165,4.557133,5.186945,5.329056,5.716058,6.486896,6.514061,6.78481
0,5.830681,6.399979,5.266578,4.720962,3.916421,3.846141,4.645849,5.260908,5.276876,5.676542,6.481342,6.584722,6.77064
0,5.885868,5.934734,5.034205,4.56782,3.917607,3.870366,4.658907,5.13084,5.113438,5.621033,6.489058,6.572826,6.796437
0,5.984487,6.286146,5.222362,4.722361,3.884969,3.831571,4.696999,5.223236,5.254412,5.690912,6.563111,6.669168,6.841318
0,5.920589,5.924173,5.127254,4.510482,3.796978,3.83393,4.298635,4.431438,4.57389,4.8464,5.249826,5.925475,6.359426
0,6.005858,6.14017,5.226555,4.695925,3.905345,3.842584,4.665183,5.051955,5.050562,5.483156,6.230061,6.357623,6.696433
0,5.979252,6.059227,5.177572,4.62091,3.913131,3.889333,4.802481,5.111948,5.008967,5.390735,6.057907,6.2126,6.561238
