file_name ; total_energy;total_F;total_SFM; speech; 
file stem1-638-stem1.wav ; 51.231982367330566;350.29549659863943;-3.1240181415264727; yes; 
file stem1-639-stem1.wav ; 51.670117690860174;354.96997959183676;-3.436150543692947; yes; 
file stem1-64-stem1.wav ; 52.34675905009229;331.0797823129252;-3.845934953806802; yes; 
file stem1-640-stem1.wav ; 51.65454382087641;342.2965079365079;-3.4466715752400194; yes; 
file stem1-641-stem1.wav ; 51.00831127070528;389.37858956916097;-3.2125125569904496; yes; 
file stem1-642-stem1.wav ; 52.26584103412669;338.45648979591834;-3.539634939747322; yes; 
file stem1-643-stem1.wav ; 52.199936122432845;354.19005215419503;-3.616031492541034; yes; 
file stem1-644-stem1.wav ; 50.83074931307946;338.0657777777778;-3.1635248542505527; yes; 
file stem1-645-stem1.wav ; 52.9296863065107;344.7698639455782;-3.59255227282041; yes; 
file stem1-646-stem1.wav ; 52.203848513473645;340.21165079365073;-3.278355241643723; yes; 
file stem1-647-stem1.wav ; 52.56274145274536;340.62512244897954;-3.65629092044253; yes; 
file stem1-648-stem1.wav ; 52.673735347635116;336.26955102040813;-3.4769381124592016; yes; 
file stem1-649-stem1.wav ; 53.218354138767474;340.43740362811786;-3.9113158717392613; yes; 
file stem1-65-stem1.wav ; 52.62377339447699;334.2919954648526;-3.5584983458285118; yes; 
file stem1-650-stem1.wav ; 51.8825895962566;340.0391156462585;-3.4707484891389027; yes; 
file stem1-651-stem1.wav ; 49.24037041253804;353.03566666666666;-3.5957995866583854; yes; 
file stem1-652-stem1.wav ; 51.54409985146747;357.20417233560096;-2.9389296605294843; yes; 
file stem1-653-stem1.wav ; 52.60870982175706;340.264873015873;-2.942561403227833; yes; 
file stem1-654-stem1.wav ; 52.110775736802154;335.60425850340135;-3.4391638074948148; yes; 
file stem1-655-stem1.wav ; 51.90463388338003;337.5399773242631;-3.4632915759835616; yes; 
file stem1-656-stem1.wav ; 52.389080391241734;337.6490068027211;-3.3908319053227975; yes; 
file stem1-657-stem1.wav ; 52.18161360736365;333.90142857142854;-3.462614439760795; yes; 
file stem1-658-stem1.wav ; 50.89302384892008;359.2819047619048;-3.23775393108523; yes; 
file stem1-659-stem1.wav ; 52.14351233357656;332.69841723356006;-3.3296309972660345; yes; 
file stem1-66-stem1.wav ; 53.02414355208566;333.5985170068027;-3.7646612884401036; yes; 
file stem1-660-stem1.wav ; 51.503012985538994;340.72408163265305;-3.5875910914621194; yes; 
file stem1-661-stem1.wav ; 51.62237506394321;343.97965759637185;-3.3709037240636577; yes; 
file stem1-662-stem1.wav ; 51.22482541939362;340.739306122449;-3.1812913311286852; yes; 
file stem1-663-stem1.wav ; 51.731074947707434;339.5288775510204;-3.3870135365324217; yes; 
file stem1-664-stem1.wav ; 51.73689216535634;357.5029659863946;-3.5755962285826155; yes; 
file stem1-665-stem1.wav ; 52.254629011034886;338.52896825396823;-3.3538179287131977; yes; 
file stem1-666-stem1.wav ; 52.562713026546206;340.05918367346936;-3.6477746035649106; yes; 
file stem1-667-stem1.wav ; 51.71968671658796;353.2634013605442;-3.409751764354016; yes; 
file stem1-668-stem1.wav ; 51.007061689107886;357.33188208616775;-3.671636431590352; yes; 
file stem1-669-stem1.wav ; 51.37186020305383;338.6607346938776;-3.3350096099616406; yes; 
file stem1-67-stem1.wav ; 52.17903446814303;344.92323809523805;-3.6370776659992554; yes; 
file stem1-670-stem1.wav ; 49.83153095728038;340.1910884353742;-3.225339558012321; yes; 
file stem1-671-stem1.wav ; 52.766808063712176;338.9804285714286;-3.7613636330370754; yes; 
file stem1-672-stem1.wav ; 51.83845801831801;339.0895238095238;-3.38743383223277; yes; 
file stem1-673-stem1.wav ; 52.00417551240231;356.15347845804985;-3.037560303759378; yes; 
file stem1-674-stem1.wav ; 53.215531984509376;335.9572925170068;-3.6241445892863213; yes; 
file stem1-675-stem1.wav ; 52.964416504291805;353.225;-3.560373629196206; yes; 
file stem1-676-stem1.wav ; 51.20033142677149;335.6677006802721;-3.2965875242528786; yes; 
file stem1-677-stem1.wav ; 52.30644559198135;336.9951541950113;-3.375259928524733; yes; 
file stem1-678-stem1.wav ; 52.661865206555454;353.5532789115646;-3.3504883284198796; yes; 
file stem1-679-stem1.wav ; 51.4274562992747;339.75177777777776;-3.616505320727162; yes; 
file stem1-68-stem1.wav ; 51.0894352742847;341.12518820861675;-3.798344540063166; yes; 
file stem1-680-stem1.wav ; 52.3109220110087;357.1230385487528;-3.543189144502751; yes; 
file stem1-681-stem1.wav ; 53.10978647745861;342.4071020408163;-3.9739773317078213; yes; 
file stem1-682-stem1.wav ; 50.04050435998592;341.8054693877551;-3.779108544459275; yes; 
file stem1-683-stem1.wav ; 51.77602316854158;340.59451700680273;-3.5386749656679264; yes; 
file stem1-684-stem1.wav ; 53.00886329395868;339.4850612244898;-4.035113918894089; yes; 
file stem1-685-stem1.wav ; 51.80298526305937;342.4376870748299;-3.5827142206755784; yes; 
file stem1-686-stem1.wav ; 52.72133811250345;338.6877777777778;-3.429401756622167; yes; 
file stem1-687-stem1.wav ; 51.76897379469884;337.7813197278912;-3.733672129863844; yes; 
file stem1-688-stem1.wav ; 53.40647224144797;318.7971247165533;-3.703797599291981; yes; 
file stem1-689-stem1.wav ; 52.597541902527794;354.5541927437642;-3.67707643749671; yes; 
file stem1-69-stem1.wav ; 51.77899074573014;347.1422993197279;-3.7977204967118015; yes; 
file stem1-690-stem1.wav ; 51.681837254773455;337.4992517006803;-3.1532702301535647; yes; 
file stem1-691-stem1.wav ; 52.40477219303424;339.7412585034013;-3.572254336488063; yes; 
file stem1-692-stem1.wav ; 52.49291820326383;347.7728072562358;-3.5733393584530124; yes; 
file stem1-693-stem1.wav ; 52.95488616451748;368.5011428571429;-3.2903634171040146; yes; 
file stem1-694-stem1.wav ; 52.6940567202104;336.91995011337866;-3.428117214848597; yes; 
file stem1-695-stem1.wav ; 51.661134246284405;340.2794784580499;-3.723757711743897; yes; 
file stem1-696-stem1.wav ; 53.679740641193966;349.9370068027211;-3.637221347557275; yes; 
file stem1-697-stem1.wav ; 51.82657089949414;308.09365306122453;-3.4517274700016203; yes; 
file stem1-698-stem1.wav ; 50.58833264998484;338.98169160997736;-3.419469428333411; yes; 
file stem1-699-stem1.wav ; 51.85743350160844;340.71620408163267;-3.3660061348514794; yes; 
file stem1-7-stem1.wav ; 55.06413550048327;365.6580317460317;-3.4286439923078165; yes; 
file stem1-70-stem1.wav ; 52.85706524145886;345.04682539682545;-3.5732227714892644; yes; 
file stem1-700-stem1.wav ; 52.97921934526265;336.25396825396825;-3.329482658528365; yes; 
file stem1-701-stem1.wav ; 52.91689817656852;343.5759229024943;-3.291327065317184; yes; 
file stem1-702-stem1.wav ; 51.64267189120832;338.7071836734694;-2.939297755174029; yes; 
file stem1-703-stem1.wav ; 51.94945510340685;340.94981405895686;-3.3012763430121588; yes; 
file stem1-704-stem1.wav ; 53.05935672924958;351.01546485260775;-3.3870597033203365; yes; 
file stem1-705-stem1.wav ; 52.77926083627579;339.6442517006803;-3.3932882409673026; yes; 
file stem1-706-stem1.wav ; 52.65169712666785;338.5342222222222;-3.590787532514959; yes; 
file stem1-707-stem1.wav ; 51.0097714772333;339.7610158730159;-3.2915251719654655; yes; 
file stem1-708-stem1.wav ; 52.64497816556803;341.5974965986395;-3.685734001254283; yes; 
file stem1-709-stem1.wav ; 52.95561963396286;309.2938684807256;-3.202233676738287; yes; 
file stem1-71-stem1.wav ; 51.61032319833905;338.8446553287982;-3.4665261632047906; yes; 
file stem1-710-stem1.wav ; 52.27030585217757;342.5272335600907;-3.5376244423182044; yes; 
file stem1-711-stem1.wav ; 52.226627737290855;338.16555102040815;-3.102939405886961; yes; 
file stem1-712-stem1.wav ; 52.9919821166231;341.5263764172335;-3.3419942082284964; yes; 
file stem1-713-stem1.wav ; 50.19950456854867;340.11136281179137;-3.702185796564597; yes; 
file stem1-714-stem1.wav ; 51.37665405975554;341.0335238095238;-3.457707401527562; yes; 
file stem1-715-stem1.wav ; 47.81197200664995;336.9762811791383;-3.269261642853877; yes; 
file stem1-716-stem1.wav ; 51.189731307066594;354.5646802721089;-3.2550632161904685; yes; 
file stem1-717-stem1.wav ; 52.86069196567468;341.15797959183675;-3.7931833787610896; yes; 
file stem1-718-stem1.wav ; 53.19679263691291;339.8444263038549;-3.6559575027528832; yes; 
file stem1-72-stem1.wav ; 52.046936969026476;350.37110204081637;-3.3453120222626396; yes; 
file stem1-73-stem1.wav ; 52.884807867584996;314.01894557823124;-3.6230768170232563; yes; 
file stem1-74-stem1.wav ; 51.98581843423478;336.86431292517005;-3.356523870251928; yes; 
file stem1-75-stem1.wav ; 52.71868613733573;334.6681972789116;-3.8374722826336702; yes; 
file stem1-76-stem1.wav ; 51.794385864606994;335.5773242630385;-3.914739186559106; yes; 
file stem1-77-stem1.wav ; 53.08410524546039;333.38107936507936;-3.2579600242356337; yes; 
file stem1-78-stem1.wav ; 52.33627912686392;315.3567891156463;-3.653403103021923; yes; 
file stem1-79-stem1.wav ; 52.66785394547692;336.6019047619048;-3.8839140162834322; yes; 
file stem1-8-stem1.wav ; 54.29230246532754;305.6554376417234;-3.368938401034027; yes; 
file stem1-80-stem1.wav ; 53.186340875391735;347.5292970521542;-4.044324701284491; yes; 
file stem1-81-stem1.wav ; 52.62581993385801;334.5132857142857;-3.5629372477964205; yes; 
file stem1-82-stem1.wav ; 52.00956238117117;350.04967800453517;-3.5320834228650786; yes; 
file stem1-83-stem1.wav ; 53.20527724734043;336.3318163265306;-3.750408273738328; yes; 
file stem1-84-stem1.wav ; 53.226479566855005;347.0598095238096;-3.744600733398299; yes; 
file stem1-85-stem1.wav ; 52.5955875434254;333.742029478458;-3.813717547025094; yes; 
file stem1-86-stem1.wav ; 52.0399226426671;363.90828117913827;-3.806432793117625; yes; 
file stem1-87-stem1.wav ; 52.4691103744874;335.56068707482996;-3.628588803530514; yes; 
file stem1-88-stem1.wav ; 52.77313503754402;334.3658866213152;-3.6765124336293193; yes; 
file stem1-89-stem1.wav ; 50.989045882938136;331.26719727891157;-3.5530769569740794; yes; 
file stem1-9-stem1.wav ; 52.83280101848523;308.96304081632655;-3.5994787110087816; yes; 
file stem1-90-stem1.wav ; 51.30890253118982;383.48102040816326;-3.768704389780775; yes; 
file stem1-91-stem1.wav ; 52.18395154300188;344.5094285714286;-3.9682956187506466; yes; 
file stem1-92-stem1.wav ; 51.930582412092456;336.80116099773244;-3.40538314984941; yes; 
file stem1-93-stem1.wav ; 52.12183177696495;338.7127891156463;-3.50459130595461; yes; 
file stem1-94-stem1.wav ; 51.954527607621685;334.9123537414966;-3.387718999843038; yes; 
file stem1-95-stem1.wav ; 51.93251578552023;334.3186394557823;-3.7496530257516505; yes; 
file stem1-96-stem1.wav ; 52.22997951829205;334.2259863945578;-3.8065045055298357; yes; 
file stem1-97-stem1.wav ; 52.238938188770014;332.73024943310656;-3.5212657631229183; yes; 
file stem1-98-stem1.wav ; 52.969735637119086;306.1788888888889;-3.908524144904838; yes; 
file stem1-99-stem1.wav ; 52.08146805882015;333.34665306122446;-3.4803505832936463; yes; 
file noise1-0-noise1.wav ; 19.655671809290514;303.6;-0.44082158591813736; no; 
file noise1-1-noise1.wav ; 43.22906385517953;301.3068321995465;-0.45496127048951457; no; 
file noise1-10-noise1.wav ; 44.8130259506217;304.1689569160997;-0.7758998749278015; no; 
file noise1-100-noise1.wav ; 42.31967452522458;309.8009070294784;-0.31224176528915065; no; 
file noise1-101-noise1.wav ; 42.06343921383926;308.0037936507936;-0.26191010173670654; no; 
file noise1-102-noise1.wav ; 42.625017491562566;302.9991972789115;-0.2820965226017684; no; 
file noise1-103-noise1.wav ; 42.210708068131126;418.5753469387755;-0.3662705362034183; no; 
file noise1-104-noise1.wav ; 42.98340086075482;307.924462585034;-0.33498128992071935; no; 
file noise1-105-noise1.wav ; 42.270818533154014;312.2416666666667;-0.40570923927263147; no; 
file noise1-106-noise1.wav ; 42.77420702238451;312.3489705215419;-0.4812637910260392; no; 
file noise1-107-noise1.wav ; 42.19861338190756;311.5540952380952;-0.4962601493208134; no; 
file noise1-108-noise1.wav ; 42.66318737722089;303.14057142857143;-0.3808817682600688; no; 
file noise1-109-noise1.wav ; 42.12453412517388;319.28722222222217;-0.3662130032963972; no; 
file noise1-11-noise1.wav ; 45.8004768916509;311.77774829931974;-0.9370915814158879; no; 
file noise1-110-noise1.wav ; 42.5423036446284;319.4949433106576;-0.3943562350269555; no; 
file noise1-111-noise1.wav ; 42.00130052096519;309.2764965986395;-0.3353451617087045; no; 
file noise1-112-noise1.wav ; 42.691724196692746;313.1933968253968;-0.41525352198645626; no; 
file noise1-113-noise1.wav ; 42.57620511743646;306.8843378684807;-0.4051139471531398; no; 
file noise1-114-noise1.wav ; 43.280171854856384;313.0070476190476;-0.37386909187544376; no; 
file noise1-115-noise1.wav ; 43.02601952850591;319.2302947845805;-0.4403205525625476; no; 
file noise1-116-noise1.wav ; 42.64995763962039;310.6148934240362;-0.38243717535039823; no; 
file noise1-117-noise1.wav ; 42.369639054852655;319.7460612244898;-0.31762594195037736; no; 
file noise1-118-noise1.wav ; 41.89808203017217;303.81074829931976;-0.26886824418571775; no; 
file noise1-119-noise1.wav ; 42.6129317884953;308.93138095238095;-0.3340314391317453; no; 
file noise1-12-noise1.wav ; 45.43475360033577;309.08408163265307;-0.9793795946438284; no; 
file noise1-120-noise1.wav ; 41.73263159108204;312.14707482993197;-0.28279029202598566; no; 
file noise1-121-noise1.wav ; 42.281010664780766;309.9480975056689;-0.2986488135773199; no; 
file noise1-122-noise1.wav ; 42.31454878033936;312.56229931972786;-0.2809392470675039; no; 
file noise1-123-noise1.wav ; 42.047926361702714;312.56936734693875;-0.2858689061452064; no; 
file noise1-124-noise1.wav ; 42.617651337603725;320.49864852607715;-0.33666563773641306; no; 
file noise1-125-noise1.wav ; 42.154443540859255;320.1047619047619;-0.3096189652360767; no; 
file noise1-126-noise1.wav ; 42.332186320757025;319.1091428571429;-0.4484616470110572; no; 
file noise1-127-noise1.wav ; 41.83317797594492;306.27949659863947;-0.28975461722856005; no; 
file noise1-128-noise1.wav ; 42.76771671341109;313.5073197278912;-0.3255527955629669; no; 
file noise1-129-noise1.wav ; 42.41124172241237;319.6322517006803;-0.3103231882443094; no; 
file noise1-13-noise1.wav ; 43.16135720520524;307.49061678004534;-0.4437158908937044; no; 
file noise1-130-noise1.wav ; 42.388122079065916;319.63947845804984;-0.30751389738207546; no; 
file noise1-131-noise1.wav ; 42.721960133101526;314.33096145124716;-0.28876582341220397; no; 
file noise1-132-noise1.wav ; 42.19219065621527;308.721306122449;-0.24554728148296714; no; 
file noise1-133-noise1.wav ; 43.00857634592705;307.4243650793651;-0.28977568863920083; no; 
file noise1-134-noise1.wav ; 42.60391626351788;312.7474195011338;-0.2352807931848994; no; 
file noise1-135-noise1.wav ; 43.178127116486905;303.2254081632653;-0.31375471113923253; no; 
file noise1-136-noise1.wav ; 41.903704938286964;312.46063492063496;-0.21758954115722481; no; 
file noise1-137-noise1.wav ; 42.559478145005336;320.6931723356009;-0.27873638485292435; no; 
file noise1-138-noise1.wav ; 41.8421826891306;303.84785034013606;-0.22130484809052298; no; 
file noise1-139-noise1.wav ; 42.60236319241401;308.7701632653061;-0.27315273335550816; no; 
file noise1-14-noise1.wav ; 42.04153717219185;310.69860317460314;-0.26009985355865245; no; 
file noise1-140-noise1.wav ; 42.2273093511671;304.463492063492;-0.256539530012909; no; 
file noise1-141-noise1.wav ; 41.89669324713847;306.476768707483;-0.26785820439130553; no; 
file noise1-142-noise1.wav ; 42.57845379324848;306.1827301587301;-0.3119576332715009; no; 
file noise1-143-noise1.wav ; 42.66708697685063;307.39354195011333;-0.282176571635297; no; 
file noise1-144-noise1.wav ; 42.67582278002698;302.18351020408164;-0.2976272143074538; no; 
file noise1-145-noise1.wav ; 43.40073234310143;307.7084240362812;-0.3626575090670669; no; 
file noise1-146-noise1.wav ; 43.079993859176525;313.33391836734694;-0.2636424274773435; no; 
file noise1-147-noise1.wav ; 42.56561416289874;305.91633333333334;-0.26928435843339876; no; 
file noise1-148-noise1.wav ; 43.033715547696076;309.635664399093;-0.269915614998216; no; 
file noise1-149-noise1.wav ; 42.21867975972877;313.15448752834465;-0.2646254359298564; no; 
file noise1-15-noise1.wav ; 43.32568776495806;307.1044217687075;-0.3748699645892684; no; 
file noise1-150-noise1.wav ; 42.518007199466254;310.45238095238096;-0.29436943658360126; no; 
file noise1-151-noise1.wav ; 44.288157648986925;310.8607664399093;-0.3531667110538593; no; 
file noise1-152-noise1.wav ; 42.87437385398439;310.4664126984127;-0.3808787168330818; no; 
file noise1-153-noise1.wav ; 42.295712449791075;308.96822448979594;-0.40558963182726426; no; 
file noise1-154-noise1.wav ; 43.13584700652941;319.71257142857144;-0.35779556985318545; no; 
file noise1-155-noise1.wav ; 43.21682958755405;306.17234693877555;-0.35735017192933344; no; 
file noise1-156-noise1.wav ; 42.21013699012506;310.795537414966;-0.3127436557961464; no; 
file noise1-157-noise1.wav ; 42.58304475769229;304.68084353741494;-0.3527609231092044; no; 
file noise1-158-noise1.wav ; 42.12098308957532;302.7809206349206;-0.30776237599041434; no; 
file noise1-159-noise1.wav ; 42.76613016347171;312.22165306122446;-0.3477202532716295; no; 
file noise1-16-noise1.wav ; 42.111297071600376;308.71196371882087;-0.24809176184379356; no; 
file noise1-160-noise1.wav ; 42.85620072742415;312.52979591836737;-0.3206230083132316; no; 
file noise1-161-noise1.wav ; 42.855566676520354;309.9273650793651;-0.3016913568972585; no; 
file noise1-162-noise1.wav ; 43.20143639419169;320.6736734693877;-0.3178297908424308; no; 
file noise1-163-noise1.wav ; 43.13217015094166;305.9265850340136;-0.28525936570900984; no; 
file noise1-164-noise1.wav ; 42.649405383697015;319.8851882086168;-0.3268005747109132; no; 
file noise1-165-noise1.wav ; 43.23225890671673;312.5651020408163;-0.30092596988741566; no; 
file noise1-166-noise1.wav ; 42.555757610194156;312.8732925170068;-0.2960605468513623; no; 
file noise1-167-noise1.wav ; 42.98465884784857;307.35953287981863;-0.3120863275397063; no; 
file noise1-168-noise1.wav ; 42.718700469187745;312.8874285714286;-0.3013074018374188; no; 
file noise1-169-noise1.wav ; 43.03727405368081;307.67456916099775;-0.28840073124046756; no; 
file noise1-17-noise1.wav ; 42.03266983796587;311.72011791383215;-0.3017542088676049; no; 
file noise1-170-noise1.wav ; 43.148487573837656;308.38421768707485;-0.3257345953292809; no; 
file noise1-171-noise1.wav ; 42.38195051257444;320.13655102040815;-0.2651885979135687; no; 
file noise1-172-noise1.wav ; 42.82764812366288;309.50243990929704;-0.27870860663654695; no; 
file noise1-173-noise1.wav ; 43.401913781421946;309.2082539682539;-0.33164390287746154; no; 
file noise1-174-noise1.wav ; 43.9069438698212;313.2310204081632;-0.3287865717867405; no; 
file noise1-175-noise1.wav ; 42.54294103431282;312.53531746031746;-0.28462997026386405; no; 
file noise1-176-noise1.wav ; 43.82884115854796;308.1248163265306;-0.36762703344221653; no; 
file noise1-177-noise1.wav ; 43.06748571368993;311.0434149659864;-0.29489382614022613; no; 
file noise1-178-noise1.wav ; 42.36342413954813;320.4883809523809;-0.2902882725734241; no; 
file noise1-179-noise1.wav ; 42.881250553115464;312.66395918367346;-0.2901898601557908; no; 
file noise1-18-noise1.wav ; 42.54541099118424;304.0240408163265;-0.2733528218110165; no; 
file noise1-180-noise1.wav ; 43.33452983861102;320.40244897959184;-0.38378044000977274; no; 
file noise1-181-noise1.wav ; 42.621294321642694;309.0633061224489;-0.27528859967735153; no; 
file noise1-182-noise1.wav ; 42.92509614442825;303.3467619047619;-0.25821207125230616; no; 
file noise1-183-noise1.wav ; 42.553633819424086;312.79261904761904;-0.27148981729745214; no; 
file noise1-184-noise1.wav ; 42.62455289193255;303.15962811791377;-0.27858491805125823; no; 
file noise1-185-noise1.wav ; 42.64055467915771;307.9866099773243;-0.33102107612249515; no; 
file noise1-186-noise1.wav ; 43.11250394377478;301.36572789115644;-0.3446145232745965; no; 
file noise1-187-noise1.wav ; 42.62696747499298;312.4191768707483;-0.3203705381808822; no; 
file noise1-188-noise1.wav ; 43.08893903463064;305.79809523809524;-0.342252998880103; no; 
file noise1-189-noise1.wav ; 41.97040225897603;310.62557142857145;-0.3370928452749281; no; 
file noise1-19-noise1.wav ; 43.885422352267554;309.2331723356009;-0.38463506706436734; no; 
file noise1-190-noise1.wav ; 43.06052368321675;309.02569160997734;-0.34981369941963014; no; 
file noise1-191-noise1.wav ; 42.92725133591334;308.32963718820866;-0.37260731499813265; no; 
file noise1-192-noise1.wav ; 43.003295853964055;311.1487891156462;-0.4295909057025475; no; 
file noise1-193-noise1.wav ; 42.97641025196976;307.43962131519277;-0.3344591059523118; no; 
file noise1-194-noise1.wav ; 42.71573470938326;313.3725170068027;-0.4023114841459578; no; 
file noise1-195-noise1.wav ; 44.32627832101881;306.14775510204083;-0.6706883721082075; no; 
file noise1-196-noise1.wav ; 46.46257011468961;307.76177777777775;-0.7138544053208488; no; 
file noise1-197-noise1.wav ; 42.8380489765599;306.4629183673469;-0.4695360161061544; no; 
file noise1-198-noise1.wav ; 43.28398085049668;308.6797142857143;-0.4795326906693117; no; 
file noise1-199-noise1.wav ; 43.441270286060984;313.00608616780045;-0.4239061693740517; no; 
file noise1-2-noise1.wav ; 45.166920841276884;307.1139274376417;-0.4803227265927357; no; 
file noise1-20-noise1.wav ; 44.47702574911368;307.9395918367347;-0.3617545736259728; no; 
file noise1-200-noise1.wav ; 43.800788970676784;307.2873015873016;-0.5215293445752464; no; 
file noise1-201-noise1.wav ; 43.26800329458615;307.49514965986396;-0.45859874108182275; no; 
file noise1-202-noise1.wav ; 43.11744048694104;320.15980498866213;-0.4851385055836663; no; 
file noise1-203-noise1.wav ; 42.99766085145463;309.4177777777777;-0.4866484420731059; no; 
file noise1-204-noise1.wav ; 44.083281677909206;316.75853061224484;-0.4495718337936178; no; 
file noise1-205-noise1.wav ; 43.56693273587947;320.6838095238095;-0.39434395326890825; no; 
file noise1-206-noise1.wav ; 43.229510752057394;309.0368616780045;-0.3697773450370307; no; 
file noise1-207-noise1.wav ; 44.384066967354265;320.79875510204084;-0.43988447197295755; no; 
file noise1-208-noise1.wav ; 45.44902427812799;301.91732426303855;-0.5676988464723162; no; 
file noise1-209-noise1.wav ; 46.117914500336134;309.56015646258504;-0.64160575840989; no; 
file noise1-21-noise1.wav ; 43.955617957387176;308.7469523809524;-0.6656173475620102; no; 
file noise1-210-noise1.wav ; 44.199356883333074;408.837619047619;-0.5161574469278024; no; 
file noise1-211-noise1.wav ; 45.035187192150275;306.6602539682539;-0.45575463555087264; no; 
file noise1-212-noise1.wav ; 44.81481014451904;311.4902494331066;-0.49808171493527253; no; 
file noise1-213-noise1.wav ; 44.24712438067282;309.2866530612245;-0.44930127872614833; no; 
file noise1-214-noise1.wav ; 43.61815245876732;312.50916099773247;-0.3376958905273703; no; 
file noise1-215-noise1.wav ; 43.09825498377533;302.46746031746034;-0.37747461327845444; no; 
file noise1-216-noise1.wav ; 43.14999558548506;301.2684081632653;-0.3782781896644104; no; 
file noise1-217-noise1.wav ; 42.0898058208519;302.4811111111111;-0.25377135198061185; no; 
file noise1-218-noise1.wav ; 44.498714515575344;300.6790385487528;-0.24965196082542188; no; 
file noise1-219-noise1.wav ; 42.33646671091014;301.2888027210884;-0.2326893957041254; no; 
file noise1-22-noise1.wav ; 43.562419120260884;312.1556462585034;-0.5176636194468897; no; 
file noise1-220-noise1.wav ; 37.90633201879565;303.90857142857146;-0.12465866492571208; no; 
file noise1-221-noise1.wav ; 38.2737864135132;2012.6357052154196;-0.16104757381049656; no; 
file noise1-222-noise1.wav ; 40.33815872515773;351.76190476190476;-0.2465182941312062; no; 
file noise1-223-noise1.wav ; 39.10907404062847;1216.822133786848;-0.15967490724576602; no; 
file noise1-224-noise1.wav ; 40.18902989196431;300.82025396825395;-0.12076531932891436; no; 
file noise1-225-noise1.wav ; 37.1194386699087;302.53571428571433;-0.03216207449303197; no; 
file noise1-226-noise1.wav ; 37.43896888331988;303.14561451247164;-0.044136706130996135; no; 
file noise1-227-noise1.wav ; 37.95048301681036;322.55179818594104;-0.09437916333721388; no; 
file noise1-228-noise1.wav ; 40.92668753148322;353.6188299319728;-0.15797030924926295; no; 
file noise1-229-noise1.wav ; 41.19957285260457;306.684306122449;-0.19782198795273256; no; 
file noise1-23-noise1.wav ; 43.48850747801763;311.0621473922902;-0.3298027227906941; no; 
file noise1-230-noise1.wav ; 41.3479544137032;305.7865306122449;-0.441845361603087; no; 
file noise1-231-noise1.wav ; 39.89779928762274;311.72433333333333;-0.5134757223676288; no; 
file noise1-232-noise1.wav ; 41.27026738718489;322.4876553287982;-0.34701972877983517; no; 
file noise1-233-noise1.wav ; 38.31272949817306;300.7808072562358;-0.20540478565465453; no; 
file noise1-234-noise1.wav ; 38.94555459733295;1259.145918367347;-0.12286033918853168; no; 
file noise1-235-noise1.wav ; 39.849564522026505;300.89490929705215;-0.11712791505529478; no; 
file noise1-236-noise1.wav ; 38.327288752986924;304.5209614512472;-0.10177575866387707; no; 
file noise1-237-noise1.wav ; 39.63046263849852;304.4272925170068;-0.05693481176098561; no; 
file noise1-238-noise1.wav ; 38.97378022015099;305.13793650793656;-0.019470415586912187; no; 
file noise1-239-noise1.wav ; 37.65140866788349;303.4356054421769;0.011120694573815053; no; 
file noise1-24-noise1.wav ; 44.161027550772324;318.87344217687075;-0.3409911951635826; no; 
file noise1-240-noise1.wav ; 37.1639642908162;311.38544217687075;-0.10154204767653514; no; 
file noise1-241-noise1.wav ; 37.84579970687553;423.40124943310656;-0.1651569951060798; no; 
file noise1-242-noise1.wav ; 40.09748852588949;310.59509750566895;-0.11976778160609744; no; 
file noise1-243-noise1.wav ; 37.04936683898989;423.42034693877554;-0.10827641542281054; no; 
file noise1-244-noise1.wav ; 37.54248220074689;423.5304489795919;-0.19576155085387395; no; 
file noise1-245-noise1.wav ; 37.44691334130357;582.2166666666666;-0.1407894899991786; no; 
file noise1-246-noise1.wav ; 37.49251759933898;582.3303537414965;-0.1506764971386695; no; 
file noise1-247-noise1.wav ; 37.9383478084591;423.4585419501134;-0.09329056485683872; no; 
file noise1-248-noise1.wav ; 37.17962533841743;582.2560544217687;-0.14721345416629875; no; 
file noise1-249-noise1.wav ; 37.468764524637514;582.168619047619;-0.12604636907547076; no; 
file noise1-25-noise1.wav ; 43.79890415111776;309.9756235827664;-0.3051778930890943; no; 
file noise1-250-noise1.wav ; 38.115412630611864;582.382879818594;-0.06283961192645457; no; 
file noise1-251-noise1.wav ; 39.82628147931474;305.93138775510204;-0.3079377181498761; no; 
file noise1-252-noise1.wav ; 39.536109965281625;423.50628571428575;-0.10626345716290925; no; 
file noise1-253-noise1.wav ; 38.119887071557834;582.4222743764171;-0.12630463349393029; no; 
file noise1-254-noise1.wav ; 37.18931835174041;582.3348299319729;-0.0769366048349845; no; 
file noise1-255-noise1.wav ; 36.90978766372083;582.448537414966;-0.05597915615978599; no; 
file noise1-256-noise1.wav ; 36.680747736965465;582.5622494331064;-0.14484128675105942; no; 
file noise1-257-noise1.wav ; 37.427330704338345;582.4748004535146;-0.09947892318317116; no; 
file noise1-258-noise1.wav ; 36.747790731954865;582.3873469387755;-0.05557501324155182; no; 
file noise1-259-noise1.wav ; 37.40106886612327;423.67371428571425;-0.08935858853853791; no; 
file noise1-26-noise1.wav ; 43.22285586326574;311.5835918367347;-0.30926925302442493; no; 
file noise1-260-noise1.wav ; 39.46606594094672;582.5141950113378;-0.06742502717907187; no; 
file noise1-261-noise1.wav ; 38.25355856140687;423.69281632653065;-0.0928908481396447; no; 
file noise1-262-noise1.wav ; 38.03256732951082;423.6017732426303;-0.08835202209364608; no; 
